event_ts,account_id,action,instance_id,region
2025-08-24 08:59:00,A100291,TERMINATE_INSTANCES,i-51642792,us-west-2
2025-08-24 09:54:00,A100051,RUN_INSTANCES,i-27285554,us-east-1
2025-08-24 09:56:00,A100022,TERMINATE_INSTANCES,i-66175932,us-east-1
2025-08-24 11:25:00,A100281,RUN_INSTANCES,i-62318130,eu-north-1
2025-08-24 11:38:00,A100113,CREATE_KEY_PAIR,,eu-central-1
2025-08-24 12:13:00,A100046,TERMINATE_INSTANCES,i-33026320,eu-north-1
2025-08-24 13:15:00,A100028,RUN_INSTANCES,i-92578971,eu-north-1
2025-08-24 13:18:00,A100188,TERMINATE_INSTANCES,i-15301456,us-west-2
2025-08-24 13:21:00,A100055,RUN_INSTANCES,i-13570111,eu-central-1
2025-08-24 15:01:00,A100298,RUN_INSTANCES,i-10111734,us-east-1
2025-08-24 15:01:00,A100299,RUN_INSTANCES,i-15198777,us-east-1
2025-08-24 15:03:00,A100064,TERMINATE_INSTANCES,i-57253027,us-west-2
2025-08-24 16:39:00,A100000,RUN_INSTANCES,i-22307479,eu-central-1
2025-08-24 16:52:00,A100064,CREATE_SECURITY_GROUP,,eu-north-1
2025-08-24 17:55:00,A100062,TERMINATE_INSTANCES,i-69112675,us-east-1
2025-08-24 19:22:00,A100109,TERMINATE_INSTANCES,i-70971674,us-east-1
2025-08-24 21:02:00,A100137,TERMINATE_INSTANCES,i-95724446,ap-northeast-1
2025-08-24 21:53:00,A100010,TERMINATE_INSTANCES,i-71492203,us-east-1
2025-08-24 22:12:00,A100047,TERMINATE_INSTANCES,i-40351188,us-east-1
2025-08-24 22:59:00,A100051,RUN_INSTANCES,i-88167735,us-west-2
2025-08-24 23:24:00,A100011,TERMINATE_INSTANCES,i-12502439,us-west-2
2025-08-25 00:07:00,A100215,TERMINATE_INSTANCES,i-25628614,eu-north-1
2025-08-25 00:32:00,A100240,TERMINATE_INSTANCES,i-91859661,ap-south-1
2025-08-25 00:35:00,A100063,TERMINATE_INSTANCES,i-38536650,eu-central-1
2025-08-25 00:41:00,A100264,RUN_INSTANCES,i-28540399,us-west-2
2025-08-25 00:52:00,A100221,TERMINATE_INSTANCES,i-42701877,eu-west-1
2025-08-25 02:41:00,A100215,TERMINATE_INSTANCES,i-69761706,eu-west-1
2025-08-25 04:24:00,A100044,RUN_INSTANCES,i-68683170,eu-central-1
2025-08-25 05:23:00,A100256,TERMINATE_INSTANCES,i-44466754,eu-north-1
2025-08-25 05:51:00,A100285,RUN_INSTANCES,i-62408626,eu-west-1
2025-08-25 07:00:00,A100020,RUN_INSTANCES,i-13717814,ap-northeast-1
2025-08-25 07:33:00,A100013,ALLOCATE_ADDRESS,,eu-north-1
2025-08-25 11:06:00,A100116,CREATE_SECURITY_GROUP,,eu-central-1
2025-08-25 11:46:00,A100061,RUN_INSTANCES,i-54142648,eu-west-1
2025-08-25 13:27:00,A100037,ALLOCATE_ADDRESS,,eu-west-1
2025-08-25 14:11:00,A100024,RUN_INSTANCES,i-74038269,eu-west-1
2025-08-25 14:12:00,A100209,TERMINATE_INSTANCES,i-81970451,us-west-2
2025-08-25 14:29:00,A100110,TERMINATE_INSTANCES,i-13058201,eu-north-1
2025-08-25 15:38:00,A100177,CREATE_SECURITY_GROUP,,eu-west-1
2025-08-25 16:48:00,A100014,CREATE_SECURITY_GROUP,,eu-north-1
2025-08-25 20:42:00,A100150,TERMINATE_INSTANCES,i-48575451,eu-central-1
2025-08-25 21:12:00,A100294,CREATE_KEY_PAIR,,eu-north-1
2025-08-25 21:15:00,A100083,RUN_INSTANCES,i-46024315,us-west-2
2025-08-25 22:22:00,A100193,ALLOCATE_ADDRESS,,eu-north-1
2025-08-25 23:10:00,A100171,TERMINATE_INSTANCES,i-16288235,eu-west-1
2025-08-25 23:13:00,A100213,RUN_INSTANCES,i-26201339,eu-central-1
2025-08-25 23:36:00,A100128,TERMINATE_INSTANCES,i-51085449,us-east-1
2025-08-26 00:53:00,A100008,RUN_INSTANCES,i-35668107,eu-central-1
2025-08-26 02:22:00,A100079,RUN_INSTANCES,i-55747615,eu-north-1
2025-08-26 02:33:00,A100150,RUN_INSTANCES,i-88039548,eu-west-1
2025-08-26 02:48:00,A100041,ALLOCATE_ADDRESS,,eu-central-1
2025-08-26 04:22:00,A100073,RUN_INSTANCES,i-40844659,eu-west-1
2025-08-26 05:52:00,A100239,RUN_INSTANCES,i-85977803,eu-west-1
2025-08-26 06:03:00,A100275,RUN_INSTANCES,i-68933155,us-east-1
2025-08-26 06:47:00,A100273,RUN_INSTANCES,i-51402939,eu-west-1
2025-08-26 07:32:00,A100023,RUN_INSTANCES,i-17987232,eu-west-1
2025-08-26 07:51:00,A100218,CREATE_SECURITY_GROUP,,eu-central-1
2025-08-26 08:00:00,A100129,TERMINATE_INSTANCES,i-44419639,eu-central-1
2025-08-26 08:45:00,A100106,CREATE_SECURITY_GROUP,,us-east-1
2025-08-26 10:48:00,A100200,RUN_INSTANCES,i-63611405,eu-north-1
2025-08-26 12:23:00,A100188,RUN_INSTANCES,i-69160530,eu-central-1
2025-08-26 12:48:00,A100066,CREATE_SECURITY_GROUP,,eu-central-1
2025-08-26 13:25:00,A100292,RUN_INSTANCES,i-39961046,eu-central-1
2025-08-26 16:19:00,A100153,RUN_INSTANCES,i-63919791,us-east-1
2025-08-26 16:47:00,A100247,RUN_INSTANCES,i-54349510,eu-central-1
2025-08-26 19:22:00,A100174,RUN_INSTANCES,i-41461479,eu-central-1
2025-08-26 19:40:00,A100192,CREATE_SECURITY_GROUP,,us-west-2
2025-08-26 19:49:00,A100278,RUN_INSTANCES,i-98675700,eu-west-1
2025-08-26 19:52:00,A100055,RUN_INSTANCES,i-74977448,eu-central-1
2025-08-26 20:00:00,A100024,CREATE_KEY_PAIR,,us-east-1
2025-08-26 20:21:00,A100283,RUN_INSTANCES,i-77120347,eu-north-1
2025-08-26 20:36:00,A100204,CREATE_SECURITY_GROUP,,eu-central-1
2025-08-26 20:55:00,A100155,ALLOCATE_ADDRESS,,eu-north-1
2025-08-26 22:45:00,A100017,CREATE_SECURITY_GROUP,,eu-west-1
2025-08-26 23:09:00,A100134,TERMINATE_INSTANCES,i-52528563,eu-west-1
2025-08-26 23:20:00,A100150,RUN_INSTANCES,i-30734559,us-west-2
2025-08-27 02:33:00,A100050,CREATE_SECURITY_GROUP,,us-east-1
2025-08-27 03:13:00,A100084,TERMINATE_INSTANCES,i-24687400,eu-west-1
2025-08-27 03:35:00,A100200,ALLOCATE_ADDRESS,,eu-west-1
2025-08-27 03:59:00,A100129,RUN_INSTANCES,i-68238009,eu-north-1
2025-08-27 04:48:00,A100279,TERMINATE_INSTANCES,i-90620766,us-east-1
2025-08-27 05:30:00,A100140,RUN_INSTANCES,i-30212163,us-west-2
2025-08-27 06:35:00,A100170,TERMINATE_INSTANCES,i-26045498,us-west-2
2025-08-27 06:57:00,A100159,TERMINATE_INSTANCES,i-36887334,eu-central-1
2025-08-27 09:37:00,A100017,RUN_INSTANCES,i-87426727,us-east-1
2025-08-27 10:22:00,A100190,TERMINATE_INSTANCES,i-76953654,eu-west-1
2025-08-27 10:29:00,A100235,TERMINATE_INSTANCES,i-45362186,eu-west-1
2025-08-27 11:35:00,A100235,RUN_INSTANCES,i-33962530,eu-north-1
2025-08-27 12:04:00,A100089,RUN_INSTANCES,i-24576375,us-east-1
2025-08-27 14:01:00,A100231,ALLOCATE_ADDRESS,,eu-north-1
2025-08-27 14:24:00,A100123,TERMINATE_INSTANCES,i-34174232,us-west-2
2025-08-27 15:52:00,A100276,TERMINATE_INSTANCES,i-90778949,eu-central-1
2025-08-27 18:49:00,A100191,RUN_INSTANCES,i-99075969,eu-north-1
2025-08-27 21:01:00,A100234,RUN_INSTANCES,i-22729381,eu-north-1
2025-08-27 21:03:00,A100225,CREATE_KEY_PAIR,,us-east-1
2025-08-27 21:25:00,A100097,TERMINATE_INSTANCES,i-11291664,eu-central-1
2025-08-27 23:21:00,A100101,CREATE_KEY_PAIR,,us-east-1
2025-08-27 23:54:00,A100165,RUN_INSTANCES,i-57813039,eu-west-1
2025-08-28 00:11:00,A100135,CREATE_SECURITY_GROUP,,us-east-1
2025-08-28 00:57:00,A100217,RUN_INSTANCES,i-27392288,eu-west-1
2025-08-28 01:00:00,A100169,TERMINATE_INSTANCES,i-45035462,eu-west-1
2025-08-28 01:23:00,A100134,TERMINATE_INSTANCES,i-92170184,eu-west-1
2025-08-28 02:15:00,A100241,ALLOCATE_ADDRESS,,eu-central-1
2025-08-28 03:12:00,A100250,RUN_INSTANCES,i-39906179,us-west-2
2025-08-28 03:16:00,A100223,TERMINATE_INSTANCES,i-47931649,eu-central-1
2025-08-28 03:50:00,A100221,ALLOCATE_ADDRESS,,us-east-1
2025-08-28 04:39:00,A100076,CREATE_SECURITY_GROUP,,eu-north-1
2025-08-28 05:29:00,A100033,RUN_INSTANCES,i-75894619,us-west-2
2025-08-28 05:57:00,A100130,RUN_INSTANCES,i-87629428,eu-central-1
2025-08-28 07:35:00,A100130,RUN_INSTANCES,i-42054744,us-west-2
2025-08-28 08:51:00,A100001,RUN_INSTANCES,i-96830916,ap-northeast-1
2025-08-28 10:59:00,A100077,CREATE_SECURITY_GROUP,,eu-central-1
2025-08-28 11:34:00,A100207,ALLOCATE_ADDRESS,,us-west-2
2025-08-28 11:41:00,A100296,CREATE_KEY_PAIR,,eu-west-1
2025-08-28 11:50:00,A100255,RUN_INSTANCES,i-53113418,eu-north-1
2025-08-28 11:53:00,A100236,CREATE_KEY_PAIR,,eu-west-1
2025-08-28 12:50:00,A100026,RUN_INSTANCES,i-41203136,us-east-1
2025-08-28 13:04:00,A100278,RUN_INSTANCES,i-97417729,eu-north-1
2025-08-28 13:37:00,A100288,TERMINATE_INSTANCES,i-17223466,eu-north-1
2025-08-28 13:38:00,A100004,RUN_INSTANCES,i-62364364,eu-west-1
2025-08-28 14:39:00,A100012,RUN_INSTANCES,i-25861828,eu-central-1
2025-08-28 16:02:00,A100209,TERMINATE_INSTANCES,i-69094456,eu-north-1
2025-08-28 17:17:00,A100111,RUN_INSTANCES,i-94647022,eu-north-1
2025-08-28 17:37:00,A100012,RUN_INSTANCES,i-64260689,us-east-1
2025-08-28 17:40:00,A100290,TERMINATE_INSTANCES,i-85942964,eu-central-1
2025-08-28 18:25:00,A100074,TERMINATE_INSTANCES,i-73270549,eu-central-1
2025-08-28 18:47:00,A100007,RUN_INSTANCES,i-23907861,eu-west-1
2025-08-28 19:16:00,A100282,RUN_INSTANCES,i-85984851,us-east-1
2025-08-28 19:53:00,A100196,ALLOCATE_ADDRESS,,us-east-1
2025-08-28 22:35:00,A100178,RUN_INSTANCES,i-49850171,us-west-2
2025-08-28 23:45:00,A100207,RUN_INSTANCES,i-83033785,eu-west-1
2025-08-29 00:12:00,A100139,TERMINATE_INSTANCES,i-59879581,eu-central-1
2025-08-29 02:19:00,A100012,CREATE_SECURITY_GROUP,,ap-south-1
2025-08-29 02:40:00,A100127,TERMINATE_INSTANCES,i-52788717,us-west-2
2025-08-29 03:21:00,A100155,RUN_INSTANCES,i-86261422,us-east-1
2025-08-29 03:55:00,A100049,RUN_INSTANCES,i-81793158,eu-west-1
2025-08-29 07:20:00,A100211,TERMINATE_INSTANCES,i-37821709,eu-west-1
2025-08-29 08:01:00,A100144,ALLOCATE_ADDRESS,,us-east-1
2025-08-29 10:31:00,A100034,RUN_INSTANCES,i-24245253,eu-west-1
2025-08-29 10:51:00,A100178,TERMINATE_INSTANCES,i-60705058,eu-north-1
2025-08-29 11:19:00,A100180,CREATE_SECURITY_GROUP,,us-east-1
2025-08-29 14:08:00,A100021,TERMINATE_INSTANCES,i-60812004,eu-north-1
2025-08-29 14:34:00,A100146,TERMINATE_INSTANCES,i-63466019,us-east-1
2025-08-29 15:23:00,A100142,TERMINATE_INSTANCES,i-72948801,us-east-1
2025-08-29 15:29:00,A100034,TERMINATE_INSTANCES,i-15773352,eu-north-1
2025-08-29 15:46:00,A100060,RUN_INSTANCES,i-61924264,eu-west-1
2025-08-29 15:54:00,A100186,TERMINATE_INSTANCES,i-80776358,eu-west-1
2025-08-29 16:41:00,A100227,CREATE_SECURITY_GROUP,,us-east-1
2025-08-29 17:16:00,A100180,RUN_INSTANCES,i-88214115,eu-central-1
2025-08-29 18:48:00,A100028,RUN_INSTANCES,i-50211705,eu-central-1
2025-08-29 21:29:00,A100054,CREATE_KEY_PAIR,,us-east-1
2025-08-29 21:59:00,A100282,RUN_INSTANCES,i-55222301,eu-central-1
2025-08-29 22:20:00,A100041,CREATE_KEY_PAIR,,eu-central-1
2025-08-29 23:44:00,A100197,CREATE_KEY_PAIR,,eu-west-1
2025-08-30 00:21:00,A100106,RUN_INSTANCES,i-22783186,us-east-1
2025-08-30 00:40:00,A100195,RUN_INSTANCES,i-69629533,us-west-2
2025-08-30 02:02:00,A100038,TERMINATE_INSTANCES,i-62201616,eu-central-1
2025-08-30 02:43:00,A100247,ALLOCATE_ADDRESS,,us-east-1
2025-08-30 06:18:00,A100295,RUN_INSTANCES,i-29896731,eu-central-1
2025-08-30 06:30:00,A100012,RUN_INSTANCES,i-64456149,us-east-1
2025-08-30 06:42:00,A100223,RUN_INSTANCES,i-31908699,eu-central-1
2025-08-30 08:08:00,A100210,RUN_INSTANCES,i-33177806,us-east-1
2025-08-30 08:42:00,A100227,ALLOCATE_ADDRESS,,us-east-1
2025-08-30 08:53:00,A100259,RUN_INSTANCES,i-61509346,eu-north-1
2025-08-30 09:55:00,A100298,CREATE_KEY_PAIR,,ap-south-1
2025-08-30 11:52:00,A100216,RUN_INSTANCES,i-63001628,ap-south-1
2025-08-30 13:55:00,A100024,ALLOCATE_ADDRESS,,eu-west-1
2025-08-30 14:01:00,A100113,TERMINATE_INSTANCES,i-18340631,eu-central-1
2025-08-30 14:15:00,A100150,TERMINATE_INSTANCES,i-26468280,eu-west-1
2025-08-30 15:11:00,A100254,RUN_INSTANCES,i-77852299,us-east-1
2025-08-30 16:56:00,A100115,CREATE_KEY_PAIR,,us-east-1
2025-08-30 17:32:00,A100225,RUN_INSTANCES,i-38023977,us-east-1
2025-08-30 17:44:00,A100243,RUN_INSTANCES,i-50263893,ap-south-1
2025-08-30 17:54:00,A100063,ALLOCATE_ADDRESS,,us-east-1
2025-08-30 18:15:00,A100295,RUN_INSTANCES,i-60111083,us-east-1
2025-08-30 18:27:00,A100027,TERMINATE_INSTANCES,i-26526470,eu-central-1
2025-08-30 18:39:00,A100034,TERMINATE_INSTANCES,i-27867861,eu-central-1
2025-08-30 18:52:00,A100229,TERMINATE_INSTANCES,i-38721407,eu-west-1
2025-08-30 19:36:00,A100193,TERMINATE_INSTANCES,i-41967474,eu-central-1
2025-08-30 21:28:00,A100129,RUN_INSTANCES,i-69655628,eu-west-1
2025-08-30 21:38:00,A100054,RUN_INSTANCES,i-75966502,eu-west-1
2025-08-30 23:12:00,A100292,RUN_INSTANCES,i-90886329,eu-central-1
2025-08-30 23:52:00,A100028,TERMINATE_INSTANCES,i-87185743,eu-central-1
2025-08-31 00:18:00,A100079,RUN_INSTANCES,i-38730904,us-east-1
2025-08-31 01:52:00,A100145,RUN_INSTANCES,i-26174829,us-east-1
2025-08-31 03:01:00,A100244,RUN_INSTANCES,i-39870839,us-east-1
2025-08-31 03:16:00,A100164,RUN_INSTANCES,i-56795974,eu-west-1
2025-08-31 03:38:00,A100099,TERMINATE_INSTANCES,i-32892514,us-east-1
2025-08-31 05:16:00,A100091,TERMINATE_INSTANCES,i-10113303,eu-west-1
2025-08-31 05:26:00,A100073,TERMINATE_INSTANCES,i-55733680,eu-central-1
2025-08-31 06:51:00,A100148,TERMINATE_INSTANCES,i-53186817,eu-central-1
2025-08-31 07:25:00,A100094,RUN_INSTANCES,i-47748510,eu-north-1
2025-08-31 08:40:00,A100157,RUN_INSTANCES,i-19803370,eu-central-1
2025-08-31 08:56:00,A100012,ALLOCATE_ADDRESS,,eu-west-1
2025-08-31 09:02:00,A100104,RUN_INSTANCES,i-81911081,eu-west-1
2025-08-31 11:44:00,A100017,CREATE_KEY_PAIR,,eu-west-1
2025-08-31 12:26:00,A100017,CREATE_KEY_PAIR,,eu-north-1
2025-08-31 12:34:00,A100105,RUN_INSTANCES,i-82818929,us-east-1
2025-08-31 13:00:00,A100025,TERMINATE_INSTANCES,i-69842467,ap-south-1
2025-08-31 13:44:00,A100194,RUN_INSTANCES,i-90712560,us-west-2
2025-08-31 14:29:00,A100133,CREATE_KEY_PAIR,,us-east-1
2025-08-31 16:37:00,A100250,CREATE_SECURITY_GROUP,,eu-west-1
2025-08-31 16:40:00,A100122,TERMINATE_INSTANCES,i-43390564,eu-west-1
2025-08-31 17:31:00,A100046,CREATE_SECURITY_GROUP,,eu-central-1
2025-08-31 18:13:00,A100154,TERMINATE_INSTANCES,i-13306879,us-east-1
2025-08-31 19:47:00,A100186,RUN_INSTANCES,i-70413614,eu-west-1
2025-08-31 20:11:00,A100120,RUN_INSTANCES,i-53628606,eu-west-1
2025-08-31 20:48:00,A100241,RUN_INSTANCES,i-48602899,eu-central-1
2025-08-31 21:11:00,A100134,RUN_INSTANCES,i-39463639,eu-north-1
2025-08-31 21:18:00,A100265,TERMINATE_INSTANCES,i-45885606,eu-west-1
2025-08-31 22:54:00,A100190,RUN_INSTANCES,i-26002860,eu-west-1
2025-08-31 23:00:00,A100254,ALLOCATE_ADDRESS,,eu-north-1
2025-08-31 23:05:00,A100021,RUN_INSTANCES,i-78725244,eu-north-1
2025-09-01 00:23:00,A100223,RUN_INSTANCES,i-27208710,us-east-1
2025-09-01 00:44:00,A100286,RUN_INSTANCES,i-95478108,eu-north-1
2025-09-01 01:31:00,A100199,RUN_INSTANCES,i-49634280,eu-west-1
2025-09-01 01:44:00,A100146,RUN_INSTANCES,i-92083715,eu-north-1
2025-09-01 02:25:00,A100140,ALLOCATE_ADDRESS,,us-west-2
2025-09-01 02:56:00,A100098,RUN_INSTANCES,i-22762564,ap-northeast-1
2025-09-01 03:08:00,A100194,RUN_INSTANCES,i-90326748,eu-north-1
2025-09-01 04:07:00,A100198,RUN_INSTANCES,i-68158751,eu-north-1
2025-09-01 05:05:00,A100000,CREATE_SECURITY_GROUP,,eu-north-1
2025-09-01 06:07:00,A100249,TERMINATE_INSTANCES,i-72332781,us-west-2
2025-09-01 07:16:00,A100073,RUN_INSTANCES,i-60675667,us-west-2
2025-09-01 08:22:00,A100131,RUN_INSTANCES,i-27166791,eu-central-1
2025-09-01 08:24:00,A100204,CREATE_KEY_PAIR,,us-west-2
2025-09-01 09:17:00,A100177,CREATE_SECURITY_GROUP,,eu-west-1
2025-09-01 09:45:00,A100217,RUN_INSTANCES,i-58994622,eu-central-1
2025-09-01 10:44:00,A100029,CREATE_KEY_PAIR,,eu-central-1
2025-09-01 12:07:00,A100260,TERMINATE_INSTANCES,i-83119114,eu-west-1
2025-09-01 13:01:00,A100182,TERMINATE_INSTANCES,i-76846459,us-west-2
2025-09-01 14:02:00,A100082,RUN_INSTANCES,i-42666975,eu-west-1
2025-09-01 15:28:00,A100188,RUN_INSTANCES,i-18985445,eu-north-1
2025-09-01 15:42:00,A100296,RUN_INSTANCES,i-96799945,eu-north-1
2025-09-01 17:31:00,A100078,CREATE_KEY_PAIR,,eu-central-1
2025-09-01 17:32:00,A100247,RUN_INSTANCES,i-97284378,us-east-1
2025-09-01 17:50:00,A100091,RUN_INSTANCES,i-60531398,ap-south-1
2025-09-01 18:40:00,A100108,TERMINATE_INSTANCES,i-65582074,eu-central-1
2025-09-01 19:25:00,A100188,RUN_INSTANCES,i-19576411,us-east-1
2025-09-01 20:21:00,A100240,CREATE_SECURITY_GROUP,,eu-west-1
2025-09-01 23:09:00,A100236,CREATE_SECURITY_GROUP,,eu-west-1
2025-09-02 00:10:00,A100233,TERMINATE_INSTANCES,i-35730086,eu-north-1
2025-09-02 00:48:00,A100194,CREATE_KEY_PAIR,,us-west-2
2025-09-02 01:29:00,A100191,RUN_INSTANCES,i-28935731,us-east-1
2025-09-02 01:42:00,A100286,RUN_INSTANCES,i-24723914,us-east-1
2025-09-02 01:43:00,A100111,RUN_INSTANCES,i-47976242,eu-north-1
2025-09-02 02:12:00,A100173,TERMINATE_INSTANCES,i-76210665,eu-north-1
2025-09-02 02:18:00,A100151,ALLOCATE_ADDRESS,,eu-central-1
2025-09-02 02:27:00,A100088,TERMINATE_INSTANCES,i-70008451,eu-north-1
2025-09-02 03:26:00,A100084,RUN_INSTANCES,i-18562602,eu-west-1
2025-09-02 03:53:00,A100252,RUN_INSTANCES,i-25291040,us-west-2
2025-09-02 03:57:00,A100204,ALLOCATE_ADDRESS,,eu-west-1
2025-09-02 03:59:00,A100159,ALLOCATE_ADDRESS,,eu-north-1
2025-09-02 05:09:00,A100183,RUN_INSTANCES,i-69906255,us-east-1
2025-09-02 05:14:00,A100113,TERMINATE_INSTANCES,i-69939231,eu-north-1
2025-09-02 05:50:00,A100065,RUN_INSTANCES,i-93454221,eu-central-1
2025-09-02 06:06:00,A100221,TERMINATE_INSTANCES,i-32453443,us-west-2
2025-09-02 06:24:00,A100019,RUN_INSTANCES,i-89416656,eu-north-1
2025-09-02 06:40:00,A100268,CREATE_SECURITY_GROUP,,eu-north-1
2025-09-02 07:05:00,A100016,RUN_INSTANCES,i-31410013,us-east-1
2025-09-02 08:22:00,A100039,TERMINATE_INSTANCES,i-86532153,eu-north-1
2025-09-02 09:06:00,A100253,CREATE_KEY_PAIR,,us-east-1
2025-09-02 09:23:00,A100064,TERMINATE_INSTANCES,i-22419854,eu-west-1
2025-09-02 10:14:00,A100086,RUN_INSTANCES,i-76507375,ap-south-1
2025-09-02 10:26:00,A100110,CREATE_KEY_PAIR,,eu-west-1
2025-09-02 12:12:00,A100048,RUN_INSTANCES,i-58625425,us-west-2
2025-09-02 13:15:00,A100049,RUN_INSTANCES,i-18353145,eu-west-1
2025-09-02 13:19:00,A100112,TERMINATE_INSTANCES,i-54261841,eu-north-1
2025-09-02 14:15:00,A100203,ALLOCATE_ADDRESS,,eu-west-1
2025-09-02 14:16:00,A100181,RUN_INSTANCES,i-74315881,us-east-1
2025-09-02 16:19:00,A100220,CREATE_SECURITY_GROUP,,eu-north-1
2025-09-02 16:41:00,A100232,CREATE_KEY_PAIR,,eu-west-1
2025-09-02 16:43:00,A100199,RUN_INSTANCES,i-72946925,eu-north-1
2025-09-02 17:01:00,A100039,RUN_INSTANCES,i-48067091,eu-north-1
2025-09-02 17:06:00,A100183,CREATE_SECURITY_GROUP,,us-west-2
2025-09-02 17:31:00,A100267,ALLOCATE_ADDRESS,,eu-central-1
2025-09-02 18:11:00,A100090,CREATE_KEY_PAIR,,us-west-2
2025-09-02 18:45:00,A100146,CREATE_KEY_PAIR,,us-east-1
2025-09-02 19:03:00,A100007,RUN_INSTANCES,i-50598184,eu-west-1
2025-09-02 21:15:00,A100237,CREATE_KEY_PAIR,,eu-west-1
2025-09-02 21:22:00,A100168,TERMINATE_INSTANCES,i-54976048,ap-south-1
2025-09-02 21:36:00,A100124,CREATE_SECURITY_GROUP,,us-east-1
2025-09-02 22:50:00,A100242,RUN_INSTANCES,i-59732602,eu-central-1
2025-09-02 23:49:00,A100099,TERMINATE_INSTANCES,i-95101734,eu-north-1
2025-09-03 00:04:00,A100145,ALLOCATE_ADDRESS,,eu-west-1
2025-09-03 01:39:00,A100227,TERMINATE_INSTANCES,i-43751227,us-west-2
2025-09-03 03:32:00,A100080,RUN_INSTANCES,i-60664469,eu-central-1
2025-09-03 03:54:00,A100082,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-03 04:29:00,A100238,ALLOCATE_ADDRESS,,us-east-1
2025-09-03 05:45:00,A100154,RUN_INSTANCES,i-19386888,eu-north-1
2025-09-03 08:05:00,A100190,RUN_INSTANCES,i-22115085,eu-west-1
2025-09-03 09:07:00,A100260,RUN_INSTANCES,i-98152904,us-west-2
2025-09-03 09:56:00,A100093,RUN_INSTANCES,i-78345055,us-west-2
2025-09-03 10:19:00,A100254,RUN_INSTANCES,i-79240177,eu-central-1
2025-09-03 11:17:00,A100151,RUN_INSTANCES,i-58891858,eu-north-1
2025-09-03 11:43:00,A100087,TERMINATE_INSTANCES,i-93630424,us-east-1
2025-09-03 11:54:00,A100140,RUN_INSTANCES,i-39586041,eu-west-1
2025-09-03 12:34:00,A100043,CREATE_KEY_PAIR,,us-east-1
2025-09-03 12:38:00,A100156,TERMINATE_INSTANCES,i-81518799,eu-central-1
2025-09-03 13:34:00,A100022,ALLOCATE_ADDRESS,,ap-south-1
2025-09-03 13:43:00,A100285,RUN_INSTANCES,i-24833158,eu-west-1
2025-09-03 14:41:00,A100086,TERMINATE_INSTANCES,i-39191320,us-east-1
2025-09-03 15:15:00,A100039,RUN_INSTANCES,i-56940344,us-east-1
2025-09-03 18:24:00,A100130,RUN_INSTANCES,i-76470005,eu-west-1
2025-09-03 19:59:00,A100153,RUN_INSTANCES,i-40268500,us-east-1
2025-09-03 20:47:00,A100049,RUN_INSTANCES,i-79072970,eu-north-1
2025-09-03 21:34:00,A100157,TERMINATE_INSTANCES,i-43664063,eu-north-1
2025-09-03 21:38:00,A100049,RUN_INSTANCES,i-80586730,us-east-1
2025-09-03 21:42:00,A100127,RUN_INSTANCES,i-12687470,us-east-1
2025-09-03 22:23:00,A100115,CREATE_SECURITY_GROUP,,eu-north-1
2025-09-03 22:35:00,A100205,RUN_INSTANCES,i-68984710,eu-west-1
2025-09-03 23:04:00,A100022,RUN_INSTANCES,i-88587979,eu-west-1
2025-09-03 23:34:00,A100046,RUN_INSTANCES,i-57109313,ap-northeast-1
2025-09-03 23:57:00,A100254,TERMINATE_INSTANCES,i-81111854,eu-central-1
2025-09-04 00:46:00,A100080,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-04 01:17:00,A100283,RUN_INSTANCES,i-63964455,eu-central-1
2025-09-04 01:18:00,A100014,TERMINATE_INSTANCES,i-88360715,eu-central-1
2025-09-04 01:36:00,A100228,CREATE_SECURITY_GROUP,,us-west-2
2025-09-04 03:09:00,A100045,RUN_INSTANCES,i-85805900,eu-central-1
2025-09-04 03:19:00,A100189,RUN_INSTANCES,i-69033469,us-east-1
2025-09-04 04:28:00,A100102,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-04 04:31:00,A100092,CREATE_KEY_PAIR,,eu-north-1
2025-09-04 05:27:00,A100135,CREATE_KEY_PAIR,,eu-north-1
2025-09-04 06:27:00,A100059,TERMINATE_INSTANCES,i-57133514,eu-central-1
2025-09-04 07:14:00,A100006,RUN_INSTANCES,i-38823578,us-east-1
2025-09-04 07:23:00,A100051,RUN_INSTANCES,i-50112371,ap-south-1
2025-09-04 08:03:00,A100212,TERMINATE_INSTANCES,i-50143442,eu-west-1
2025-09-04 08:14:00,A100126,ALLOCATE_ADDRESS,,eu-west-1
2025-09-04 08:28:00,A100044,RUN_INSTANCES,i-48420079,us-east-1
2025-09-04 08:32:00,A100205,TERMINATE_INSTANCES,i-89878629,eu-west-1
2025-09-04 08:58:00,A100132,RUN_INSTANCES,i-15017670,us-west-2
2025-09-04 09:10:00,A100050,CREATE_SECURITY_GROUP,,eu-north-1
2025-09-04 10:28:00,A100009,RUN_INSTANCES,i-60367242,eu-north-1
2025-09-04 13:24:00,A100011,RUN_INSTANCES,i-76280191,eu-west-1
2025-09-04 14:02:00,A100270,TERMINATE_INSTANCES,i-71303977,eu-north-1
2025-09-04 14:22:00,A100202,ALLOCATE_ADDRESS,,eu-central-1
2025-09-04 15:15:00,A100297,RUN_INSTANCES,i-15817026,eu-north-1
2025-09-04 16:00:00,A100232,TERMINATE_INSTANCES,i-51663121,eu-north-1
